CA# generation fitness_with_discard=0,2
8 376 1532 
8 377 1532 
8 378 1532 
8 379 1532 
8 380 1532 
8 381 1532 
8 382 1532 
8 383 1532 
8 384 1532 
8 385 1532 
8 386 1532 
8 387 1532 
8 388 1532 
8 389 1532 
8 390 1532 
8 391 1532 
8 392 1532 
8 393 1532 
8 394 1532 
8 395 1532 
8 396 1532 
8 397 1532 
8 398 1532 
8 399 1532 
8 400 1532 
8 401 1532 
8 402 1532 
8 403 1532 
8 404 1532 
8 405 1532 
8 406 1532 
8 407 1532 
8 408 1532 
8 409 1700 
8 410 1700 
8 411 1700 
8 412 1700 
8 413 1700 
8 414 1700 
8 415 1700 
8 416 1700 
8 417 1700 
8 418 1700 
8 419 1700 
8 420 1700 
8 421 1700 
8 422 1700 
8 423 1700 
8 424 1700 
8 425 1700 
8 426 1700 
8 427 1700 
8 428 1700 
8 429 1700 
8 430 1700 
8 431 1700 
8 432 1700 
8 433 1700 
8 434 1700 
8 435 1700 
8 436 1700 
8 437 1700 
8 438 1700 
8 439 1700 
8 440 1700 
8 441 1700 
8 442 1700 
8 443 1700 
8 444 1700 
8 445 1700 
8 446 1700 
8 447 1700 
8 448 1700 
8 449 1700 
8 450 1700 
8 451 1700 
8 452 1700 
8 453 1700 
8 454 1700 
8 455 1700 
8 456 1700 
8 457 1700 
8 458 1700 
8 459 1700 
8 460 1700 
8 461 1700 
8 462 1700 
8 463 1700 
8 464 1700 
8 465 1700 
8 466 1700 
8 467 1700 
8 468 1700 
8 469 1700 
8 470 1700 
8 471 1700 
8 472 1700 
8 473 1700 
8 474 1700 
8 475 1700 
8 476 1700 
8 477 1700 
8 478 1700 
8 479 1700 
8 480 1700 
8 481 1700 
8 482 1700 
8 483 1700 
8 484 1700 
8 485 1700 
8 486 1948 
8 487 1948 
8 488 1948 
8 489 1948 
8 490 1948 
8 491 1948 
8 492 1948 
8 493 1948 
8 494 1948 
8 495 1948 
8 496 1948 
8 497 1948 
8 498 2000 
9 0 1 
9 1 1 
9 2 1 
9 3 4 
9 4 4 
9 5 4 
9 6 4 
9 7 4 
9 8 4 
9 9 4 
9 10 4 
9 11 4 
9 12 4 
9 13 4 
9 14 4 
9 15 4 
9 16 4 
9 17 4 
9 18 4 
9 19 4 
9 20 4 
9 21 4 
9 22 4 
9 23 4 
9 24 8 
9 25 8 
9 26 8 
9 27 8 
9 28 8 
9 29 8 
9 30 8 
9 31 224 
9 32 224 
9 33 224 
9 34 224 
9 35 224 
9 36 224 
9 37 340 
9 38 340 
9 39 340 
9 40 340 
9 41 344 
9 42 344 
9 43 344 
9 44 832 
9 45 832 
9 46 832 
9 47 832 
9 48 832 
9 49 832 
9 50 832 
9 51 832 
9 52 1120 
9 53 1120 
9 54 1120 
9 55 1120 
9 56 1120 
9 57 1120 
9 58 1120 
9 59 1120 
9 60 1120 
9 61 1120 
9 62 1120 
9 63 1120 
9 64 1120 
9 65 1120 
9 66 1120 
9 67 1120 
9 68 1120 
9 69 1120 
9 70 1120 
9 71 1120 
9 72 1120 
9 73 1120 
9 74 1120 
9 75 1120 
9 76 1120 
9 77 1120 
9 78 1120 
9 79 1120 
9 80 1120 
9 81 1120 
9 82 1120 
9 83 1120 
9 84 1120 
9 85 1120 
9 86 1120 
9 87 1120 
9 88 1120 
9 89 2000 
