Generation Max Avg Min
5150 11928 5539.4 12 
5151 11928 6426.1 3 
5152 11928 7690.4 4 
5153 11928 7806.6 3 
5154 11928 7352.6 1 
5155 11928 8351.0 3 
5156 11928 7247.6 3 
5157 11928 8077.4 3 
5158 11928 7338.2 2 
5159 11928 7539.0 3 
5160 11928 8176.6 4 
5161 11928 7821.4 4 
5162 11928 7518.4 22 
5163 11928 4987.7 3 
5164 11928 6909.4 4 
5165 11928 7604.0 8 
5166 11928 6625.6 6 
5167 11928 7343.6 1 
5168 11928 7332.6 4 
5169 11928 7565.4 3 
5170 11928 7251.9 3 
5171 11928 7332.6 4 
5172 11928 7654.8 208 
5173 11928 7525.3 1 
5174 11928 5645.0 2 
5175 11928 6325.4 3 
5176 11928 7312.7 3 
5177 11928 7734.8 12 
5178 11928 7458.7 3 
5179 11928 7455.8 30 
5180 11928 7736.2 3 
5181 11928 7324.2 4 
5182 11928 5408.4 4 
5183 11928 6408.5 1 
5184 11928 7751.3 3 
5185 11928 5526.4 3 
5186 11928 7159.2 2 
5187 11928 7240.9 3 
5188 11928 7485.9 16 
5189 11928 8195.1 3 
5190 11928 7574.2 1 
5191 11928 7548.8 1 
5192 11928 7316.3 3 
5193 11928 7256.8 4 
5194 11928 7488.8 1 
5195 11928 7533.3 1 
5196 11928 7325.7 1 
5197 11928 7360.4 18 
5198 11928 7170.2 3 
5199 11928 8566.0 52 
5200 11928 7427.1 4 
5201 11928 7179.1 3 
5202 11928 7765.8 26 
5203 11928 7787.4 52 
5204 11928 7535.9 3 
5205 11928 7208.7 3 
5206 11928 8698.2 18 
5207 11928 7510.2 32 
5208 11928 7295.0 3 
5209 11928 7360.6 1 
5210 11928 7992.0 4 
5211 11928 5515.7 3 
5212 11928 5291.8 3 
5213 11928 4966.5 4 
5214 11928 6425.4 22 
5215 11928 7281.5 3 
5216 11928 7373.0 4 
5217 11928 7247.0 1 
5218 11928 7251.0 4 
5219 11928 7197.9 3 
5220 11928 7180.5 3 
5221 11928 8433.8 3 
5222 11928 7247.4 1 
5223 11928 7424.4 4 
5224 11928 7301.0 3 
5225 11928 8067.6 52 
5226 11928 7276.8 1 
5227 11928 7535.6 26 
5228 11928 5317.8 1 
5229 11928 5535.5 3 
5230 11928 6297.2 1 
5231 11928 7861.0 8 
5232 11928 7210.7 3 
5233 11928 7189.1 3 
5234 11928 7292.0 32 
5235 11928 7513.9 3 
5236 11928 7286.7 41 
5237 11928 8362.7 3 
5238 11928 6584.3 3 
5239 11928 6158.9 3 
5240 11928 6759.5 3 
5241 11928 6918.7 3 
5242 11928 7574.7 128 
5243 11928 7240.3 2 
5244 11928 7476.4 80 
5245 11928 8481.9 3 
5246 11928 7634.2 1 
5247 11928 5295.1 1 
5248 11928 6519.0 26 
5249 11928 6006.4 4 
5250 11928 6135.9 3 
5251 11928 6535.0 3 
5252 11928 5134.5 3 
5253 11928 6574.2 3 
5254 11928 5387.5 1 
5255 11928 6299.7 1 
5256 11928 7161.2 2 
5257 11928 7549.9 3 
5258 11928 7370.1 3 
5259 11928 7338.0 4 
5260 11928 7475.3 3 
5261 11928 8104.8 16 
5262 11928 7437.6 84 
5263 11928 7800.0 8 
5264 11928 7421.1 1 
5265 11928 7311.8 3 
5266 11928 7497.3 2 
5267 11928 7495.6 1 
5268 11928 7684.3 3 
5269 11928 7161.7 3 
5270 11928 7184.4 4 
5271 11928 8358.9 2 
5272 11928 7578.8 52 
5273 11928 8661.5 3 
5274 11928 7814.8 1064 
5275 11928 7638.1 3 
5276 11928 5514.8 1 
5277 11928 6632.6 3 
5278 11928 5569.6 6 
5279 11928 6555.5 3 
5280 11928 7195.1 1 
5281 11928 7365.9 3 
5282 11928 7454.9 3 
5283 11928 7582.1 1 
5284 11928 7914.1 1 
5285 11928 7337.6 2 
5286 11928 7224.0 3 
5287 11928 7704.2 52 
5288 11928 7403.9 3 
5289 11928 7590.1 1 
5290 11928 5057.3 3 
5291 11928 6838.5 3 
5292 11928 7251.8 3 
5293 11928 7354.4 4 
5294 11928 7445.2 1 
5295 11928 7317.7 3 
5296 11928 7873.7 405 
5297 11928 7216.7 3 
5298 11928 7158.0 2 
5299 11928 7480.3 1 
5300 11928 7624.8 20 
5301 11928 7490.2 4 
5302 11928 7650.6 466 
5303 11928 7373.7 3 
5304 11928 7704.7 3 
5305 11928 7473.8 6 
5306 11928 7456.8 4 
5307 11928 7528.2 3 
5308 11928 7267.0 4 
5309 11928 7625.9 3 
5310 11928 7273.7 3 
5311 11928 7298.0 1 
5312 11928 7540.0 4 
5313 11928 7389.6 4 
5314 11928 7876.0 1220 
5315 11928 5181.1 3 
5316 11928 6377.6 1 
5317 11928 7187.9 3 
5318 11928 7654.6 8 
5319 11928 6158.0 4 
5320 11928 6945.8 1 
5321 11928 5305.5 3 
5322 11928 6664.2 2 
5323 11928 7946.0 616 
5324 11928 7251.4 3 
5325 11928 5109.1 3 
5326 11928 6427.4 52 
5327 11928 7740.0 4 
5328 11928 5391.8 1 
5329 11928 7239.9 1 
5330 11928 5889.9 3 
5331 11928 6892.7 3 
5332 11928 7713.6 24 
5333 11928 7291.2 3 
5334 11928 7196.4 1 
5335 11928 7395.5 6 
5336 11928 7506.3 3 
5337 11928 8721.7 1 
5338 11928 7465.0 3 
5339 11928 7459.0 2 
5340 11928 7482.5 3 
5341 11928 7824.3 3 
5342 11928 7386.4 4 
5343 11928 7757.9 2 
5344 11928 7296.8 2 
5345 11928 7949.0 6 
5346 11928 7216.6 1 
5347 11928 7386.3 3 
5348 11928 7302.9 3 
5349 11928 7169.5 2 
5350 11928 7359.0 3 
5351 11928 7729.7 3 
5352 11928 7242.9 1 
5353 11928 7408.4 52 
5354 11928 7651.3 3 
5355 11928 7403.0 16 
5356 11928 7212.3 3 
5357 11928 7440.4 4 
5358 11928 7568.5 1 
5359 11928 7506.9 3 
5360 11928 7375.4 6 
5361 11928 7167.0 3 
5362 11928 7490.4 4 
5363 11928 5606.5 1 
5364 11928 5851.1 3 
5365 11928 6856.0 2 
5366 11928 7468.0 1 
5367 11928 7748.2 4 
5368 11928 7908.4 208 
5369 11928 7492.3 3 
5370 11928 7442.9 3 
5371 11928 7559.6 4 
5372 11928 7261.7 3 
5373 11928 7302.3 1 
5374 11928 7525.4 6 
5375 11928 7270.4 12 
5376 11928 7197.0 1 
5377 11928 7538.8 1 
5378 11928 7385.2 22 
5379 11928 7210.8 1 
5380 11928 7180.0 2 
5381 11928 7793.0 1 
5382 11928 7827.2 12 
5383 11928 7412.7 1 
5384 11928 7543.9 3 
5385 11928 7296.7 1 
5386 11928 7296.6 4 
5387 11928 7373.2 48 
5388 11928 7691.0 354 
5389 11928 7761.4 2 
5390 11928 6222.1 1 
5391 11928 6457.9 3 
5392 11928 7289.2 2 
5393 11928 7812.0 8 
5394 11928 7395.8 4 
5395 11928 7891.0 4 
5396 11928 7587.8 4 
5397 11928 7539.7 1 
5398 11928 7270.6 1 
5399 11928 7240.6 4 
5400 11928 7429.5 11 
5401 11928 7569.6 4 
5402 11928 7457.0 4 
5403 11928 8244.3 3 
5404 11928 7356.3 3 
5405 11928 7158.0 1 
5406 11928 7869.4 52 
5407 11928 7263.5 3 
5408 11928 7218.3 3 
5409 11928 7342.9 3 
5410 11928 7165.9 3 
5411 11928 7525.2 1 
5412 11928 7337.8 6 
5413 11928 7223.1 1 
5414 11928 7728.5 3 
5415 11928 8474.6 208 
5416 11928 7569.2 22 
5417 11928 7569.5 3 
5418 11928 7827.7 3 
5419 11928 5618.6 4 
5420 11928 5254.2 1 
5421 11928 6526.0 1 
5422 11928 7206.7 1 
5423 11928 7482.8 22 
5424 11928 7401.1 3 
5425 11928 7936.8 12 
5426 11928 7505.4 26 
5427 11928 8069.3 262 
5428 11928 7163.8 4 
5429 11928 7565.1 3 
5430 11928 7893.0 80 
5431 11928 7590.2 14 
5432 11928 8165.8 4 
5433 11928 5305.5 3 
5434 11928 6335.3 3 
5435 11928 7344.9 1 
5436 11928 7698.7 3 
5437 11928 7373.4 26 
5438 11928 7168.7 1 
5439 11928 7710.4 3 
5440 11928 7819.1 6 
5441 11928 7248.8 28 
5442 11928 7406.8 4 
5443 11928 8141.2 16 
5444 11928 6044.2 6 
5445 11928 5582.8 6 
5446 11928 6651.8 22 
5447 11928 5077.9 1 
5448 11928 6711.9 3 
5449 11928 7589.6 2 
5450 11928 7776.1 3 
5451 11928 5623.5 1 
5452 11928 5527.5 1 
5453 11928 6808.3 3 
5454 11928 7166.7 2 
5455 11928 7578.2 4 
5456 11928 7251.8 3 
5457 11928 7646.8 48 
5458 11928 7457.2 52 
5459 11928 7236.1 1 
5460 11928 7741.6 84 
5461 11928 7559.9 112 
5462 11928 7359.6 4 
5463 11928 7160.1 3 
5464 11928 7166.4 1 
5465 11928 7850.5 8 
5466 11928 7361.9 3 
5467 11928 7408.9 3 
5468 11928 8381.6 44 
5469 11928 5698.4 2 
5470 11928 6612.2 1 
5471 11928 7303.7 3 
5472 11928 7159.2 1 
5473 11928 7683.2 4 
5474 11928 7505.2 2 
5475 11928 7387.6 2 
5476 11928 7444.5 3 
5477 11928 7404.2 1 
5478 11928 7482.1 3 
5479 11928 7549.1 1 
5480 11928 5572.1 3 
5481 11928 6772.0 1 
5482 11928 7571.6 176 
5483 11928 7401.5 3 
5484 11928 7941.4 4 
5485 11928 7334.4 6 
5486 11928 7158.0 2 
5487 11928 7168.9 1 
5488 11928 8011.6 116 
5489 11928 7853.4 6 
5490 11928 8107.0 12 
5491 11928 7164.7 1 
5492 11928 7185.8 3 
5493 11928 7169.7 3 
5494 11928 7416.9 1 
5495 11928 7463.3 9 
5496 11928 7741.1 4 
5497 11928 7388.3 3 
5498 11928 7414.0 6 
5499 11928 7349.7 3 
5500 11928 7374.1 3 
5501 11928 8134.4 784 
5502 11928 7371.9 3 
5503 11928 7278.6 1 
5504 11928 7160.3 1 
5505 11928 7991.5 3 
5506 11928 7395.2 8 
5507 11928 7160.2 2 
5508 11928 7593.0 6 
5509 11928 7419.4 3 
5510 11928 4981.2 1 
5511 11928 6431.8 3 
5512 11928 7561.0 20 
5513 11928 7246.8 6 
5514 11928 7338.7 1 
5515 11928 8228.6 6 
5516 11928 7180.8 1 
5517 11928 7291.0 4 
5518 11928 7719.6 4 
5519 11928 7422.4 8 
5520 11928 7765.8 1 
5521 11928 6946.4 1 
5522 11928 7487.0 3 
5523 11928 7159.1 1 
5524 11928 7171.3 1 
5525 11928 7826.4 4 
5526 11928 7201.4 26 
5527 11928 7166.0 1 
5528 11928 8317.8 392 
5529 11928 8807.6 124 
5530 11928 7170.6 24 
5531 11928 7817.6 1 
5532 11928 7833.3 3 
5533 11928 5711.3 3 
5534 11928 7186.0 52 
5535 11928 7919.5 3 
5536 11928 7639.6 52 
5537 11928 7666.3 3 
5538 11928 7720.4 2 
5539 11928 7274.3 3 
5540 11928 7848.4 58 
5541 11928 7856.4 56 
5542 11928 5497.2 1 
5543 11928 5476.3 6 
5544 11928 6831.6 584 
5545 11928 8361.4 3 
5546 11928 7539.3 3 
5547 11928 7162.8 1 
5548 11928 7572.6 3 
5549 11928 8355.4 4 
5550 11928 7332.9 3 
5551 11928 7270.0 3 
5552 11928 7207.6 4 
5553 11928 7293.1 3 
5554 11928 7676.8 44 
5555 11928 7378.4 20 
5556 11928 7602.8 4 
5557 11928 7300.3 1 
5558 11928 7370.6 4 
5559 11928 7173.0 1 
5560 11928 7278.0 4 
5561 11928 7282.1 3 
5562 11928 7348.7 3 
5563 11928 7298.9 2 
5564 11928 7317.7 1 
5565 11928 7458.4 30 
5566 11928 5283.1 3 
5567 11928 6658.5 13 
5568 11928 7173.6 6 
5569 11928 7455.0 3 
5570 11928 8120.2 4 
5571 11928 7187.3 3 
5572 11928 7427.6 3 
5573 11928 7297.7 3 
5574 11928 7297.3 108 
5575 11928 7641.6 20 
5576 11928 7189.7 3 
5577 11928 7522.0 8 
5578 11928 7758.2 20 
5579 11928 7230.9 3 
5580 11928 7471.5 3 
5581 11928 5158.7 3 
5582 11928 6522.7 3 
5583 11928 5447.7 4 
5584 11928 6505.3 3 
5585 11928 7174.4 3 
5586 11928 7177.5 3 
5587 11928 7437.2 8 
5588 11928 7497.4 3 
5589 11928 8104.8 756 
5590 11928 5335.1 1 
5591 11928 6591.7 1 
5592 11928 7712.9 3 
5593 11928 7836.7 3 
5594 11928 7329.7 3 
5595 11928 7165.7 1 
5596 11928 7215.8 32 
5597 11928 7163.8 1 
5598 11928 7422.6 1 
5599 11928 7332.6 80 
5600 11928 7403.0 4 
5601 11928 7211.8 2 
5602 11928 7240.7 3 
5603 11928 8150.8 1796 
5604 11928 7503.4 6 
5605 11928 7739.3 3 
5606 11928 7370.8 3 
5607 11928 7427.9 1 
5608 11928 7926.1 3 
5609 11928 8210.8 1564 
5610 11928 7261.7 1 
5611 11928 7281.0 3 
5612 11928 7934.2 422 
5613 11928 7594.1 4 
5614 11928 7545.3 2 
5615 11928 7556.4 1 
5616 11928 7277.4 4 
5617 11928 7261.0 4 
5618 11928 7239.9 3 
5619 11928 7534.5 239 
5620 11928 5288.3 1 
5621 11928 6924.0 32 
5622 11928 7445.5 3 
5623 11928 7480.7 1 
5624 11928 5024.4 4 
5625 11928 6345.1 3 
5626 11928 7564.3 8 
5627 11928 7372.3 3 
5628 11928 7333.9 3 
5629 11928 5022.1 3 
5630 11928 6230.0 6 
5631 11928 7158.4 3 
5632 11928 7204.9 3 
5633 11928 5265.9 3 
5634 11928 6629.8 2 
5635 11928 7446.3 3 
5636 11928 7491.2 8 
5637 11928 7413.4 2 
5638 11928 7757.0 656 
5639 11928 7532.7 3 
5640 11928 7864.3 3 
5641 11928 7176.3 3 
5642 11928 7481.3 1 
5643 11928 7284.0 3 
5644 11928 7394.1 3 
5645 11928 7491.7 3 
5646 11928 7405.1 2 
5647 11928 7235.7 6 
5648 11928 7916.3 3 
5649 11928 7778.2 6 
5650 11928 5320.5 3 
5651 11928 6422.1 3 
5652 11928 7527.5 3 
5653 11928 7228.8 8 
5654 11928 7369.6 50 
5655 11928 7569.5 3 
5656 11928 5340.7 1 
5657 11928 5525.3 7 
5658 11928 6000.3 7 
5659 11928 6435.4 3 
5660 11928 5198.5 1 
5661 11928 6970.7 3 
5662 11928 7477.0 3 
5663 11928 7668.9 1 
5664 11928 7737.0 116 
5665 11928 7612.5 1 
5666 11928 5967.9 3 
5667 11928 6342.2 3 
5668 11928 7577.6 4 
5669 11928 8310.4 4 
5670 11928 7210.3 3 
5671 11928 7160.3 3 
5672 11928 7596.0 3 
5673 11928 7856.7 3 
5674 11928 7702.6 6 
5675 11928 4914.5 2 
5676 11928 6523.5 3 
5677 11928 7846.6 34 
5678 11928 7164.2 3 
5679 11928 7312.4 4 
5680 11928 7530.0 3 
5681 11928 7406.4 4 
5682 11928 7308.2 6 
5683 11928 7224.6 2 
5684 11928 7468.0 40 
5685 11928 7682.1 1 
5686 11928 7242.8 2 
5687 11928 7316.9 3 
5688 11928 7569.0 52 
5689 11928 7326.4 4 
5690 11928 8097.7 1 
5691 11928 7750.7 3 
5692 11928 7447.0 3 
5693 11928 7665.9 3 
5694 11928 7169.9 3 
5695 11928 7223.5 3 
5696 11928 7266.3 1 
5697 11928 7194.3 2 
5698 11928 7204.8 20 
5699 11928 7169.7 3 
5700 11928 8205.9 3 
5701 11928 7820.2 734 
5702 11928 7369.8 3 
5703 11928 7531.4 3 
5704 11928 7880.0 40 
5705 11928 7303.0 1 
5706 11928 7790.9 3 
5707 11928 7614.4 4 
5708 11928 7683.2 100 
5709 11928 7165.8 1 
5710 11928 7468.3 3 
5711 11928 7429.5 1 
5712 11928 7435.0 1 
5713 11928 7261.7 1 
5714 11928 7721.2 52 
5715 11928 7388.1 3 
5716 11928 7849.2 52 
5717 11928 7803.9 3 
5718 11928 7652.3 3 
5719 11928 7741.0 3 
5720 11928 7595.6 566 
5721 11928 7160.6 1 
5722 11928 7627.8 14 
5723 11928 7205.8 1 
5724 11928 7266.9 1 
5725 11928 7740.6 10 
5726 11928 7356.1 3 
5727 11928 7940.4 52 
5728 11928 5983.8 3 
5729 11928 6635.9 3 
5730 11928 7467.9 1 
5731 11928 7170.0 4 
5732 11928 7897.5 3 
5733 11928 5367.9 1 
5734 11928 6466.8 3 
5735 11928 7614.8 12 
5736 11928 7475.2 46 
5737 11928 7344.7 3 
5738 11928 7169.5 3 
5739 11928 7219.6 3 
5740 11928 7647.3 3 
5741 11928 7441.7 3 
5742 11928 7336.6 3 
5743 11928 7262.0 3 
5744 11928 5369.8 80 
5745 11928 6688.4 52 
5746 11928 7235.7 3 
5747 11928 7429.5 3 
5748 11928 8026.7 3 
5749 11928 7365.2 4 
5750 11928 8401.1 3 
5751 11928 7167.5 2 
5752 11928 7179.7 3 
5753 11928 7406.0 8 
5754 11928 7335.6 3 
5755 11928 8189.4 2 
5756 11928 7845.3 1 
5757 11928 6584.2 6 
5758 11928 6715.4 118 
5759 11928 7776.4 3 
5760 11928 7165.6 4 
5761 11928 7827.1 4 
5762 11928 7657.1 4 
5763 11928 7573.5 3 
5764 11928 7294.5 3 
5765 11928 7160.1 3 
5766 11928 7528.9 1 
5767 11928 7629.7 1 
5768 11928 7653.7 1 
5769 11928 7305.3 1 
5770 11928 7731.9 1 
5771 11928 7297.3 3 
5772 11928 7956.2 3 
5773 11928 7349.5 3 
5774 11928 7301.1 1 
5775 11928 7257.3 3 
5776 11928 7241.2 4 
5777 11928 7609.2 20 
5778 11928 7441.5 1 
5779 11928 7234.7 3 
5780 11928 7326.3 1 
5781 11928 7171.1 3 
5782 11928 7279.9 3 
5783 11928 7236.7 2 
5784 11928 7307.3 3 
5785 11928 7168.9 3 
5786 11928 7443.0 3 
5787 11928 7402.5 3 
5788 11928 7740.5 1 
5789 11928 5130.4 1 
5790 11928 6643.9 3 
5791 11928 7284.5 1 
5792 11928 7567.8 3 
5793 11928 7259.8 6 
5794 11928 8194.3 3 
5795 11928 7501.6 8 
5796 11928 7260.6 2 
5797 11928 7429.5 1 
5798 11928 7301.8 3 
5799 11928 7374.8 4 
5800 11928 7283.5 3 
5801 11928 7181.7 2 
5802 11928 7301.3 3 
5803 11928 7301.1 1 
5804 11928 7379.2 4 
5805 11928 7308.5 1 
5806 11928 7179.9 3 
5807 11928 8518.4 604 
5808 11928 6338.7 3 
5809 11928 7317.1 3 
5810 11928 7405.2 3 
5811 11928 7406.2 4 
5812 11928 7211.7 3 
5813 11928 7190.6 6 
5814 11928 7436.3 3 
5815 11928 7384.8 1 
5816 11928 7412.6 14 
5817 11928 7158.0 1 
5818 11928 7426.4 4 
5819 11928 5514.0 8 
5820 11928 5252.6 6 
5821 11928 6692.8 52 
5822 11928 7369.5 1 
5823 11928 7998.3 3 
5824 11928 7533.0 4 
5825 11928 8352.4 3 
5826 11928 7268.0 3 
5827 11928 7314.8 2 
5828 11928 7383.0 1 
5829 11928 7710.7 3 
5830 11928 7202.9 1 
5831 11928 7610.0 4 
5832 11928 8305.4 1584 
5833 11928 5022.3 3 
5834 11928 6920.5 3 
5835 11928 8102.8 4 
5836 11928 7989.4 22 
5837 11928 7301.0 40 
5838 11928 7431.7 1 
5839 11928 7295.9 1 
5840 11928 7338.5 1 
5841 11928 8050.3 3 
5842 11928 7999.5 1 
5843 11928 7448.4 8 
5844 11928 5197.3 3 
5845 11928 6604.9 1 
5846 11928 7817.2 184 
5847 11928 7455.9 3 
5848 11928 7172.8 1 
5849 11928 7183.1 3 
5850 11928 7430.1 3 
5851 11928 7588.0 44 
5852 11928 7478.1 3 
5853 11928 7580.1 1 
5854 11928 7286.1 1 
5855 11928 7344.6 6 
5856 11928 7754.6 3 
5857 11928 7808.2 32 
5858 11928 7487.6 6 
5859 11928 7301.3 4 
5860 11928 7714.9 3 
5861 11928 7275.8 3 
5862 11928 7158.5 3 
5863 11928 7160.5 1 
5864 11928 7950.8 536 
5865 11928 7174.0 3 
5866 11928 7619.4 500 
5867 11928 7813.0 308 
5868 11928 7261.8 2 
5869 11928 5314.5 3 
5870 11928 6634.4 4 
5871 11928 7435.6 6 
5872 11928 7341.1 3 
5873 11928 7257.7 1 
5874 11928 7175.8 6 
5875 11928 7499.7 3 
5876 11928 7581.2 20 
5877 11928 6430.0 1 
5878 11928 6022.3 3 
5879 11928 7032.2 2 
5880 11928 7813.1 3 
5881 11928 6620.8 1 
5882 11928 7161.2 1 
5883 11928 7495.4 4 
5884 11928 7533.0 34 
5885 11928 5282.7 1 
5886 11928 6340.3 3 
5887 11928 7302.3 3 
5888 11928 7162.7 3 
5889 11928 7172.3 3 
5890 11928 7789.9 1 
5891 11928 7969.2 48 
5892 11928 7722.7 3 
5893 11928 5319.8 3 
5894 11928 5423.2 8 
5895 11928 7700.4 36 
5896 11928 7211.1 3 
5897 11928 7239.2 6 
5898 11928 7801.2 6 
5899 11928 7386.4 3 
5900 11928 7210.7 3 
5901 11928 7273.6 8 
5902 11928 7197.8 1 
5903 11928 7158.0 1 
5904 11928 7174.4 12 
5905 11928 7489.1 3 
5906 11928 7162.8 1 
5907 11928 7719.2 4 
5908 11928 7424.6 3 
5909 11928 8960.4 536 
5910 11928 7455.4 3 
5911 11928 7618.2 36 
5912 11928 7476.6 6 
5913 11928 7164.2 4 
5914 11928 7375.4 1 
5915 11928 7527.0 54 
5916 11928 7471.5 3 
5917 11928 7270.5 2 
5918 11928 7621.1 3 
5919 11928 5158.2 3 
5920 11928 5321.3 1 
5921 11928 5242.2 3 
5922 11928 6302.2 2 
5923 11928 7319.5 3 
5924 11928 7566.0 28 
5925 11928 7350.8 24 
5926 11928 7593.5 3 
5927 11928 7784.6 3 
5928 11928 7161.2 4 
5929 11928 7223.2 3 
5930 11928 8132.2 6 
5931 11928 7690.0 4 
5932 11928 7459.6 192 
5933 11928 4898.0 3 
5934 11928 6390.4 3 
5935 11928 5984.0 1 
5936 11928 7050.8 600 
5937 11928 7450.4 1 
5938 11928 8010.0 52 
5939 11928 5378.9 3 
5940 11928 5472.0 4 
5941 11928 6443.6 3 
5942 11928 7375.5 3 
5943 11928 7374.8 4 
5944 11928 7277.7 3 
5945 11928 7662.5 4 
5946 11928 7910.7 3 
5947 11928 7621.1 3 
5948 11928 7847.4 964 
5949 11928 5487.4 6 
5950 11928 7326.7 1 
5951 11928 7552.7 1 
5952 11928 5448.7 4 
5953 11928 6568.3 4 
5954 11928 7367.6 4 
5955 11928 7952.0 624 
5956 11928 7523.3 1 
5957 11928 7363.2 4 
5958 11928 7455.8 4 
5959 11928 7836.7 3 
5960 11928 8352.7 3 
5961 11928 7612.1 1 
5962 11928 7418.0 3 
5963 11928 7168.6 4 
5964 11928 7177.8 3 
5965 11928 7314.1 1 
5966 11928 7505.7 1 
5967 11928 7520.7 3 
5968 11928 7243.6 3 
5969 11928 7609.0 6 
5970 11928 7369.7 1 
5971 11928 8215.4 3 
5972 11928 7198.1 3 
5973 11928 8061.6 444 
5974 11928 6056.8 4 
5975 11928 5646.3 3 
5976 11928 6765.5 3 
5977 11928 8042.5 3 
5978 11928 7412.7 32 
5979 11928 7816.5 3 
5980 11928 7165.3 3 
5981 11928 7218.4 1 
5982 11928 7231.4 2 
5983 11928 7342.2 2 
5984 11928 7178.6 4 
5985 11928 7229.9 3 
5986 11928 7175.2 1 
5987 11928 7659.7 1 
5988 11928 7997.2 52 
5989 11928 7219.5 1 
5990 11928 7311.9 3 
5991 11928 7339.2 14 
5992 11928 4987.4 3 
5993 11928 6137.4 3 
5994 11928 7162.8 1 
5995 11928 7158.3 1 
5996 11928 7582.9 3 
5997 11928 7272.8 8 
5998 11928 7326.1 1 
5999 11928 7311.2 4 
6000 11928 7799.6 1 
6001 11928 7863.1 3 
6002 11928 7319.0 3 
6003 11928 7535.3 3 
6004 11928 5429.6 4 
6005 11928 5512.0 4 
6006 11928 6630.3 1 
6007 11928 7572.2 160 
6008 11928 7337.1 1 
6009 11928 7581.3 3 
6010 11928 7164.6 3 
6011 11928 7819.6 4 
6012 11928 7350.7 3 
6013 11928 7934.8 52 
6014 11928 8415.0 3 
6015 11928 7401.3 1 
6016 11928 7761.4 3 
6017 11928 7212.8 4 
6018 11928 8072.0 576 
6019 11928 5137.6 1 
6020 11928 6373.4 3 
6021 11928 7169.4 3 
6022 11928 7258.2 1 
6023 11928 7535.6 2 
6024 11928 7651.4 4 
6025 11928 7469.7 1 
6026 11928 7404.8 4 
6027 11928 7403.9 3 
6028 11928 7290.2 1 
6029 11928 7695.8 6 
6030 11928 7387.4 22 
6031 11928 7196.2 2 
6032 11928 7434.8 4 
6033 11928 7465.4 3 
6034 11928 7163.9 3 
6035 11928 7158.1 1 
6036 11928 7349.2 4 
6037 11928 7351.0 4 
6038 11928 7180.3 1 
6039 11928 8146.7 3 
6040 11928 7720.6 2 
6041 11928 7523.0 3 
6042 11928 7414.3 3 
6043 11928 7169.3 6 
6044 11928 7274.9 1 
6045 11928 7208.1 1 
6046 11928 7690.0 52 
6047 11928 5165.9 1 
6048 11928 6328.8 32 
6049 11928 7176.3 2 
6050 11928 7306.9 2 
6051 11928 7409.9 3 
6052 11928 7408.9 3 
6053 11928 7716.8 964 
6054 11928 4912.9 1 
6055 11928 6459.6 22 
6056 11928 7161.3 3 
6057 11928 8171.2 216 
6058 11928 7306.9 3 
6059 11928 7323.9 1 
6060 11928 7337.9 3 
6061 11928 4923.9 3 
6062 11928 6228.3 3 
6063 11928 7481.7 1 
6064 11928 7704.0 4 
6065 11928 7529.3 1 
6066 11928 7158.4 1 
6067 11928 7514.6 22 
6068 11928 7914.9 5 
6069 11928 7369.0 3 
6070 11928 7172.7 3 
6071 11928 7644.7 3 
6072 11928 8484.8 2 
6073 11928 7506.7 3 
6074 11928 7400.1 2 
6075 11928 7412.3 1 
6076 11928 7571.9 3 
6077 11928 7272.1 3 
6078 11928 7271.2 52 
6079 11928 7165.4 3 
6080 11928 7550.7 3 
6081 11928 7249.5 3 
6082 11928 7329.1 3 
6083 11928 8386.4 220 
6084 11928 7391.0 3 
6085 11928 7635.7 4 
6086 11928 7548.9 3 
6087 11928 7160.7 1 
6088 11928 7352.4 22 
6089 11928 7334.0 20 
6090 11928 7392.9 1 
6091 11928 7161.0 3 
6092 11928 7322.7 3 
6093 11928 7367.3 1 
6094 11928 7962.4 4 
6095 11928 7233.8 44 
6096 11928 7801.1 3 
6097 11928 7466.1 1 
6098 11928 7377.3 3 
6099 11928 7327.7 3 
6100 11928 7162.1 3 
6101 11928 7317.1 3 
6102 11928 7787.6 20 
6103 11928 7219.3 3 
6104 11928 7518.5 3 
6105 11928 8802.0 176 
6106 11928 5481.8 3 
6107 11928 7044.2 4 
6108 11928 7171.6 12 
6109 11928 7224.2 3 
6110 11928 7863.5 3 
6111 11928 7422.5 3 
6112 11928 7160.1 2 
6113 11928 7255.6 2 
6114 11928 7327.3 3 
6115 11928 7666.5 3 
6116 11928 7349.9 1 
6117 11928 7775.2 88 
6118 11928 7274.5 3 
6119 11928 7850.4 832 
6120 11928 7183.7 3 
6121 11928 7808.0 3 
6122 11928 5476.1 1 
6123 11928 6498.5 1 
6124 11928 7270.7 3 
6125 11928 7316.2 3 
6126 11928 7159.9 3 
6127 11928 7842.0 12 
6128 11928 5276.2 1 
6129 11928 5812.6 1 
6130 11928 7240.5 3 
6131 11928 7669.3 4 
6132 11928 7226.3 1 
6133 11928 7382.3 2 
6134 11928 7621.6 4 
6135 11928 7163.0 3 
6136 11928 7287.0 4 
6137 11928 8052.6 3 
6138 11928 7836.7 3 
6139 11928 6927.5 1 
6140 11928 7646.5 3 
6141 11928 6037.6 52 
6142 11928 5881.0 4 
6143 11928 6532.0 4 
6144 11928 7332.4 1 
6145 11928 7528.0 2 
6146 11928 7559.5 3 
6147 11928 7313.0 6 
